Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
43035,Mediterranean,4-Mar-16,2016,Mar,,20,20,,2,,,Uknown,"Near Almería, Spain",Asociacion Pro Derechos Humanos de Andalucia,"36.841526800000, -2.474626200000",Western Mediterranean,,Uncategorized,3
42921,US-Mexico Border,3-Mar-16,2016,Mar,1,,1,,,1,,Uknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
42922,US-Mexico Border,3-Mar-16,2016,Mar,1,,1,,,1,,Uknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
42486,Sub-Saharan Africa,2-Mar-16,2016,Mar,3,,3,,,,,Drowning,"M'Tsamboro, Mayotte, France",l'Info,"-12.820932600000, 45.018986300000",,http://bit.ly/1TgfEUW,Eastern Africa,1
43028,Mediterranean,2-Mar-16,2016,Mar,1,,1,,,1,1,Asphyxiation,"Mytilene, Lesvos ",IOM Greece,"39.097108100000, 26.547693300000",Eastern Mediterranean,,Uncategorized,4
42920,US-Mexico Border,1-Mar-16,2016,Mar,1,,1,,,1,,Uknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
43031,Horn of Africa,1-Mar-16,2016,Mar,4,,4,,,,,Drowning,Straits of Yemen,UNHCR,"12.433975800000, 46.420758400000",Horn Africa to Yemen,,Eastern Africa,4
43139,North Africa,1-Mar-16,2016,Mar,2,,2,,,,,Sickness and lack of access to medicines,"At the desert, two days drive from khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.350333700000, 32.437494900000",,,Northern Africa,2
43188,North Africa,1-Mar-16,2016,Mar,1,,1,,,,,Vehicle Accident,"Sahara Desert, between Khartoum, Sudan and Tripoli, Libya",MHub,"19.643823700000, 24.429326800000",,,Northern Africa,2
44471,North Africa,29-Feb-16,2016,Feb,3,,3,,,,,Crushed,"Bani Walid, Libya",MHub,"31.685465887849, 14.053676000000",,,Northern Africa,2
44474,North Africa,29-Feb-16,2016,Feb,1,,1,,,,,Violence,"Tripoli, Libya",MHub,"32.869909578058, 13.202324628125",,,Northern Africa,2
44691,North Africa,29-Feb-16,2016,Feb,1,,1,,,,,Dehydration,"Sahara Desert, between Guerrara, Algeria and Subratha, Libya",MHub,"32.435246183556, 7.711646513256",,,Northern Africa,2
42422,US-Mexico Border,28-Feb-16,2016,Feb,1,,1,,,1,,Drowning,"Rio Grande near Reynosa Diaz, Reynosa, Tamaulipas, Mexico",La Prensa Grafica,"26.041738400000, -98.308436400000",Central America to US,http://bit.ly/1RJAycg,Central America,1
42418,US-Mexico Border,25-Feb-16,2016,Feb,1,,1,,,1,,Drowning,"Mexican side of Rio Grande (Tamaulipas) near Juez de Paz, Rio Grande, Texas",Via Libre,"26.327786500000, -98.724003800000",Central America to US,http://bit.ly/1QG2T4a,Central America,1
42919,US-Mexico Border,23-Feb-16,2016,Feb,1,,1,,,1,,Uknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
42947,Mediterranean,23-Feb-16,2016,Feb,5,,5,403,3,2,,Asphyxiation,Unspecified location between Tunisia and Sicily,"IOM Italy, Reuters","37.720242300000, 10.285804200000",Central Mediterranean,http://reut.rs/1QxlcEs,Uncategorized,4
42437,US-Mexico Border,21-Feb-16,2016,Feb,1,,1,,,1,,Uknown,"On Mexican side of US-Mexico border near San Ysidro, California, Mexico",CBS8,"32.534930300000, -117.041313800000",Central America to US,http://bit.ly/20PLBTC,Central America,1
43118,North Africa,21-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Sahara Desert near Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.906769500000, 30.822252900000",,,Northern Africa,2
43119,North Africa,21-Feb-16,2016,Feb,13,,13,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43120,North Africa,21-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.031672200000, 35.341772300000",,,Northern Africa,2
43121,North Africa,21-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43122,North Africa,21-Feb-16,2016,Feb,6,,6,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43123,North Africa,21-Feb-16,2016,Feb,1,,1,,,,,Suffocation,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",,,Northern Africa,2
43124,North Africa,21-Feb-16,2016,Feb,10,,10,,,,,Sickness and lack of access to medicines,"Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.031672200000, 35.341772300000",,,Northern Africa,2
43125,North Africa,21-Feb-16,2016,Feb,2,,2,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43126,North Africa,21-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
43127,North Africa,21-Feb-16,2016,Feb,30,,30,,,,,Sickness and lack of access to medicines,"Umm Al Aranib, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"26.139565200000, 14.726786600000",,,Northern Africa,2
43128,North Africa,21-Feb-16,2016,Feb,5,,5,,,,,Sickness and lack of access to medicines,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",,,Northern Africa,2
43129,North Africa,21-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43130,North Africa,21-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43131,North Africa,21-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Shandi, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"16.679729400000, 33.429765500000",,,Northern Africa,2
43132,North Africa,21-Feb-16,2016,Feb,28,,28,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43133,North Africa,21-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
43134,North Africa,21-Feb-16,2016,Feb,6,,6,,,,,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.029507800000, 14.389083500000",,,Northern Africa,2
43135,North Africa,21-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
43136,North Africa,21-Feb-16,2016,Feb,1,,1,,,,,Starvation,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43117,North Africa,20-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.285107000000, 31.520455700000",,,Northern Africa,2
42526,US-Mexico Border,19-Feb-16,2016,Feb,1,,1,,,1,,Drowning,"Rio Grande under the International Miguel Aleman-Roma Bridge, Starr County, Texas",La Tarde,"26.547504500000, -98.866289900000",Central America to US,http://bit.ly/22hjuxg,Northern America,1
42866,Mediterranean,19-Feb-16,2016,Feb,2,,2,,,,,Drowning,off the coast of Siculiana in Western Sicily,Reuters,"37.308839200000, 13.322824900000",Central Mediterranean,http://reut.rs/1PKCwbF,Uncategorized,1
43115,North Africa,19-Feb-16,2016,Feb,1,,1,,,,,Suffocation,"Melawi, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.765170100000, 30.665442300000",,,Northern Africa,2
43116,North Africa,19-Feb-16,2016,Feb,2,,2,,,,,Sickness and lack of access to medicines,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",,,Northern Africa,2
43099,US-Mexico Border,18-Feb-16,2016,Feb,4,,4,,,4,,Vehicle Accident,"Highway 59 in Webb County, Texas",Webb County Office of the Medical Examiner- Dr Corinne Stern,"27.715588900000, -99.698746100000",Central America to US,,Northern America,5
43100,North Africa,18-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"In Sahara Desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"19.428332000000, 25.906288500000",,,Northern Africa,2
43101,Horn of Africa,18-Feb-16,2016,Feb,1,,1,,,,,Starvation,"Karora, Eritrea",Mixed Migration Monitoring Mechanism Initiative (4Mi),"17.703009200000, 38.350793000000",,,Eastern Africa,2
43102,Sub-Saharan Africa,18-Feb-16,2016,Feb,2,,2,,,,,Sickness and lack of access to medicines,"Vwawa, Tanzania",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-9.102866000000, 32.915691000000",,,Eastern Africa,2
43103,North Africa,18-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Kessela, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.455814400000, 36.378757100000",,,Northern Africa,2
43104,North Africa,18-Feb-16,2016,Feb,6,,6,,,,,Sickness and lack of access to medicines,"Ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"30.272374300000, 19.074105200000",,,Northern Africa,2
43105,North Africa,18-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Shandi, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"16.679729400000, 33.429765500000",,,Northern Africa,2
43106,North Africa,18-Feb-16,2016,Feb,25,,25,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43107,North Africa,18-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.031672200000, 35.341772300000",,,Northern Africa,2
43108,North Africa,18-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Kufrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43109,North Africa,18-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Kessela, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.455814400000, 36.378757100000",,,Northern Africa,2
43110,North Africa,18-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.029507800000, 14.389083500000",,,Northern Africa,2
43111,Horn of Africa,18-Feb-16,2016,Feb,6,,6,,,,,Sickness and lack of access to medicines,"Bahardar, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"11.580677900000, 37.310383100000",,,Eastern Africa,2
43112,North Africa,18-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43113,North Africa,18-Feb-16,2016,Feb,2,,2,,,,,Sickness and lack of access to medicines,"Madani, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.383075200000, 33.461172600000",,,Northern Africa,2
43114,North Africa,18-Feb-16,2016,Feb,8,,8,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
42414,Mediterranean,17-Feb-16,2016,Feb,1,,1,2,,,1,Hypothermia,"arrived at Agia Ermioni, Chios, Greece",Greek Reporter,"38.342494100000, 25.880581700000",Eastern Mediterranean,http://bit.ly/1oqQztJ,Uncategorized,1
43090,North Africa,17-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Las'anod, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"8.476128000000, 47.347479800000",,,Eastern Africa,2
43091,Horn of Africa,17-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Gondor, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.601127000000, 37.438938500000",,,Eastern Africa,2
43092,Horn of Africa,17-Feb-16,2016,Feb,1,,1,,,,,Vehicle Accident,"Jigjiga, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"9.352104400000, 42.777371200000",,,Eastern Africa,2
43093,North Africa,17-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.029507800000, 14.389083500000",,,Northern Africa,2
43094,North Africa,17-Feb-16,2016,Feb,2,,2,,,,,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
43095,North Africa,17-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Tarhunah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"32.434459100000, 13.606436400000",,,Northern Africa,2
43096,North Africa,17-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
43097,North Africa,17-Feb-16,2016,Feb,6,,6,,,,,Sickness and lack of access to medicines,"Ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"30.272374300000, 19.074105200000",,,Northern Africa,2
43098,North Africa,17-Feb-16,2016,Feb,5,,5,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
42499,Mediterranean,16-Feb-16,2016,Feb,1,,1,,,1,,Uknown,"Found dead in a boat in Algeciras, Cádiz, Spain, that had crossed the Strait of Gibraltar",Spanish Ministry of the Interior via IOM Spain,"35.944418700000, -5.794608800000",Western Mediterranean,http://bit.ly/1UyM35b,Uncategorized,5
43089,North Africa,16-Feb-16,2016,Feb,2,,2,,,,,Sickness and lack of access to medicines,"Sahara Desert, near Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.906769500000, 30.822252900000",,,Northern Africa,2
42633,North Africa,12-Feb-16,2016,Feb,,28,28,,,,,Drowning,"Between Bountilla, Mauritania and Gran Canaria, Spain",Asociación Pro Derechos Humanos de Andalucía,"26.945529400000, -15.594380500000",Western African,http://bit.ly/2aN37cC,Uncategorized,3
43085,North Africa,12-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
43086,North Africa,12-Feb-16,2016,Feb,6,,6,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43087,North Africa,12-Feb-16,2016,Feb,2,,2,,,,,Sickness and lack of access to medicines,"Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.031672200000, 35.341772300000",,,Northern Africa,2
43088,North Africa,12-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43081,Horn of Africa,11-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Gondor, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.601127000000, 37.438938500000",,,Eastern Africa,2
43082,North Africa,11-Feb-16,2016,Feb,7,,7,,,,,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
43083,North Africa,11-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
43084,North Africa,11-Feb-16,2016,Feb,3,,3,,,,,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.029507800000, 14.389083500000",,,Northern Africa,2
43080,Horn of Africa,10-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Near Berbera, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"10.432537300000, 44.994641500000",,,Eastern Africa,2
42641,US-Mexico Border,9-Feb-16,2016,Feb,1,,1,,,1,,Drowning,"Rio Grande in Brownsville, Cameron County, Texas",Desaparecidos y sin reclamar en la frontera via Facebook,"26.149066500000, -97.690653400000",Central America to US,http://bit.ly/2auGFpF,Northern America,4
43079,US-Mexico Border,9-Feb-16,2016,Feb,11,,11,,,,,Mixed,Webb County Medical Examiner jurisdiction,Webb County Office of the Medical Examiner- Dr Corinne Stern,"27.715087300000, -99.907901900000",Central America to US,,Northern America,5
42483,Mediterranean,8-Feb-16,2016,Feb,27,9,36,4,,,11,Drowning,"Near Lesvos, Greece",The Guardian,"39.189261800000, 26.130606100000",Eastern Mediterranean,"http://bit.ly/1SZcdki, http://bbc.in/1T8pusf",Uncategorized,3
42841,North Africa,7-Feb-16,2016,Feb,,56,56,,,,,Sickness and lack of access to medicines,"Between Dakhla, Western Sahara and Gran Canaria, Spain",Asociación Pro Derechos Humanos de Andalucía,"26.945529400000, -15.594380500000",,http://bit.ly/2qSWQ3s,Uncategorized,3
43073,Horn of Africa,7-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Jigjiga, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"9.352104400000, 42.777371200000",,,Eastern Africa,2
43074,Horn of Africa,7-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Las'anod, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"8.476128000000, 47.347479800000",,,Eastern Africa,2
43075,North Africa,7-Feb-16,2016,Feb,2,,2,,,,,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
43076,North Africa,7-Feb-16,2016,Feb,7,,7,,,,,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.029507800000, 14.389083500000",,,Northern Africa,2
43077,North Africa,7-Feb-16,2016,Feb,1,,1,,,,,Sickness and lack of access to medicines,"Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.031672200000, 35.341772300000",,,Northern Africa,2
