Web ID,Region of Incident,ReportedDate,Reported_Year,Reported_Month,Number Dead,Minimum Estimated Number of Missing,TotalDeadandMissing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality,
50938,Sub-Saharan Africa,10-Mar-18,2018,Mar,5,,5,,1,1,,Vehicle Accident,"Sikasso, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"11.315370000000, -5.665460000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
50939,Sub-Saharan Africa,10-Mar-18,2018,Mar,1,,1,,,1,,Uknown,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"12.669425000000, -7.909603000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
45717,US-Mexico Border,9-Mar-18,2018,Mar,1,,1,,,1,,Uknown,"Body retrieved in Sonora, Mexico","Tele Progreso, El Heraldo","31.279770105149, -111.726145071880",Central America to US,"https://goo.gl/afHw1T, https://bit.ly/2DY9wMc",Central America,3,
50936,North Africa,9-Mar-18,2018,Mar,1,,1,,,1,,Starvation,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"25.234758000000, 14.752113000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50937,Sub-Saharan Africa,9-Mar-18,2018,Mar,2,,2,,,2,,Vehicle Accident,"Kayes, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"14.446820000000, -11.437940000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44672,Mediterranean,8-Mar-18,2018,Mar,1,,1,,,1,,Drowning,"Body recovered on a beach in Rota, Cádiz, Spain","Guardia Civil, Europa Press","36.626580524694, -6.383661708643",Western Mediterranean,http,//bit.ly/2DMnWPj,Uncategorized,5
44699,US-Mexico Border,8-Mar-18,2018,Mar,1,,1,,,1,,Uknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.004028600000, -112.734800400000",Central America to US,http,//www.humaneborders.info/,Northern America,5
44673,US-Mexico Border,7-Mar-18,2018,Mar,1,,1,,,1,,Drowning,"Río Bravo, Cage Road and Military Highway, Pharr, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office, CBS 4 News","26.068278883330, -98.208758386908",Central America to US,http,//bit.ly/2HUgIuX,Northern America,5
50934,North Africa,7-Mar-18,2018,Mar,3,,3,,1,2,1,Sickness and lack of access to medicines,"Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.943709000000, 27.672666000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50935,Sub-Saharan Africa,7-Mar-18,2018,Mar,1,,1,,,1,,Sickness and lack of access to medicines,"Mopti, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"14.529806000000, -4.196529000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
50933,Sub-Saharan Africa,6-Mar-18,2018,Mar,3,,3,,1,1,,Vehicle Accident,"Sikasso, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"11.315370000000, -5.665460000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
51480,US-Mexico Border,6-Mar-18,2018,Mar,1,,1,,,,,Uknown,"Private ranch in Kenedy County, Texas, USA",Kenedy County Sheriff's Office,"26.839957161806, -97.858597105643",,,Northern America,5,
50932,Sub-Saharan Africa,5-Mar-18,2018,Mar,2,,2,,,2,,Suffocation,"Seguedine, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),"20.231415000000, 12.843874000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
50930,North Africa,4-Mar-18,2018,Mar,2,,2,,2,,,Sickness and lack of access to medicines,"Sahara desert, between Ash Shamaliyah and Wadi Halfa, Sudan ",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.878414000000, 31.612042000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50931,Sub-Saharan Africa,4-Mar-18,2018,Mar,2,,2,,,2,1,Shot,"Bankass, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"12.669425000000, -7.909603000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44643,Mediterranean,3-Mar-18,2018,Mar,3,,3,2,2,1,,Drowning,"Off the coast of Benzú, Ceuta, Spain","UNHCR Spain, Caminando Fronteras, El Periódico, La Vanguardia","35.915401186367, -5.380983631274",Western Mediterranean,"http://bit.ly/2I3EV2N, http://bit.ly/2FTSNw1, http://bit.ly/2Fj7do8",Uncategorized,4,
44648,Mediterranean,3-Mar-18,2018,Mar,,21,21,30,4,17,,Drowning,53 nautical miles off the coast of Libya,"SOS Méditerranée, IOM Italy","33.442744459548, 12.570127875000",Central Mediterranean,"http://bit.ly/2H4VLgy, http://bit.ly/2oMrI6u, http://bit.ly/2oQ5GQx",Uncategorized,4,
50929,Horn of Africa,2-Mar-18,2018,Mar,1,,1,,,1,,Shot,"Kismayo, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi),"-0.310591000000, 42.396130000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
44647,US-Mexico Border,1-Mar-18,2018,Mar,1,,1,,,1,,Uknown,"Reynosa, Tamaulipas, Mexico",La Prensa ,"26.067803724998, -98.299096729639",Central America to US,http,//bit.ly/2FmMpjO,Central America,1
50925,North Africa,1-Mar-18,2018,Mar,1,,1,,1,,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"23.800424000000, 21.601520000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50926,North Africa,1-Mar-18,2018,Mar,1,,1,,,1,,Fall,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"23.392682000000, 14.137156000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50927,North Africa,1-Mar-18,2018,Mar,2,,2,,,2,,Suffocation,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50928,North Africa,1-Mar-18,2018,Mar,3,,3,,1,1,1,Sickness and lack of access to medicines,"Sahara desert, Egypt, near border with Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"22.295935000000, 25.557740000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51449,North Africa,1-Mar-18,2018,Mar,2,,2,,1,1,1,Sickness and lack of access to medicines,"Kufra District, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"22.019453000000, 23.150443000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
44658,US-Mexico Border,28-Feb-18,2018,Feb,1,,1,,,,,Uknown,"La Visnada Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,"26.829161100000, -98.365447000000",Central America to US,,Northern America,4,
44664,Mediterranean,28-Feb-18,2018,Feb,1,,1,,,1,,Drowning,"5 nautical miles northeast of Plage de Bouzedjar, Ain Témouchent, Algeria",Radio Algérienne,"35.612071497907, -1.170012647266",Western Mediterranean,http,//bit.ly/2ItWSI1,Uncategorized,1
45735,US-Mexico Border,28-Feb-18,2018,Feb,1,,1,,,1,,Drowning,"All-American Canal, Calexico, Imperial County, California, USA","Consulado de México en Calexico, Imperial County Coroner's Office","32.708410267190, -115.465232894480",Central America to US,,Northern America,5,
50922,North Africa,28-Feb-18,2018,Feb,1,,1,,,1,,Sickness and lack of access to medicines,"Kufra District, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"22.669779000000, 22.627121000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50923,North Africa,28-Feb-18,2018,Feb,1,,1,,,1,,Suffocation,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.143170000000, 23.823002000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50924,North Africa,28-Feb-18,2018,Feb,2,,2,,,2,,Sickness and lack of access to medicines,"Near Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"26.910418000000, 14.509939000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
44627,US-Mexico Border,27-Feb-18,2018,Feb,,3,3,,,,,Drowning,"Río Bravo, near International Brigde 1, Piedras Negras, Coahuila, Mexico",Periódico La Voz,"28.705677151245, -100.512335822510",Central America to US,http,//bit.ly/2t4XXm6,Central America,1
44638,US-Mexico Border,27-Feb-18,2018,Feb,1,,1,,,1,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.325149400000, -113.235480700000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
44639,US-Mexico Border,27-Feb-18,2018,Feb,1,,1,,,1,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.325149400000, -113.235480700000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
45762,US-Mexico Border,27-Feb-18,2018,Feb,1,,1,,,1,,Drowning,"Río Bravo, near Military Road, Peñitas, Hidalgo County, Texas, USA",Hidalgo County Sheriff's Office,"26.224381322896, -98.447739555542",Central America to US,,Northern America,5,
44624,Mediterranean,26-Feb-18,2018,Feb,1,,1,,,1,,Cardiac arrest,"Tarifa, Cádiz, Spain","Europa Press, Junta de Andalucía Centro de Emergencias","36.008245901966, -5.603763054492",Western Mediterranean,"http://bit.ly/2F10oYt, http://bit.ly/2GNhR6Z",Uncategorized,3,
50921,North Africa,26-Feb-18,2018,Feb,2,,2,,1,1,2,Sickness and lack of access to medicines,"Near Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.102273000000, 32.985841000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
44623,Mediterranean,25-Feb-18,2018,Feb,1,,1,,,1,,Drowning,"Playa de Levante, La Línea de la Concepción, Cádiz, Spain","Europa Press, Andalucía Información, Costa Cádiz","36.150995800000, -5.337883400000",Western Mediterranean,"http://bit.ly/2HRd5XH, http://bit.ly/2CPx4Co, http://bit.ly/2t8gKwZ",Uncategorized,3,
50918,North Africa,24-Feb-18,2018,Feb,1,,1,,1,,1,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.366129000000, 23.633623000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50919,North Africa,24-Feb-18,2018,Feb,1,,1,,,1,,Shot,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"26.950841000000, 14.457394000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50920,Sub-Saharan Africa,24-Feb-18,2018,Feb,3,,3,,1,1,,Starvation,"Near Beira, Mozambique",Mixed Migration Monitoring Mechanism Initiative (4mi),"-19.721815000000, 34.879524000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
44620,US-Mexico Border,23-Feb-18,2018,Feb,1,,1,5,,1,,Hypothermia,"La Rumorosa mountain, Tecate, Baja California, Mexico","Debate, Periódico AM, El Sol de Tijuana","32.593383730267, -116.088980347270",Central America to US,"http://bit.ly/2oBHalk, http://bit.ly/2Ck9ZvB, http://bit.ly/2sUaIQl, http://bit.ly/2CtdMXE",Central America,3,
50916,North Africa,23-Feb-18,2018,Feb,2,,2,,,2,1,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.856401000000, 23.853251000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50917,Sub-Saharan Africa,23-Feb-18,2018,Feb,1,,1,,,1,,Suffocation,"Near Arusha, Tanzania",Mixed Migration Monitoring Mechanism Initiative (4mi),"-3.445196000000, 36.633972000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
50914,Sub-Saharan Africa,22-Feb-18,2018,Feb,1,,1,,,1,,Sickness and lack of access to medicines,"Near Dhobley, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi),"2.500000000000, 42.329444000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
50915,Sub-Saharan Africa,22-Feb-18,2018,Feb,2,,2,,,1,,Vehicle Accident,"Ouahigouya, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4mi),"13.574530000000, -2.413660000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44602,Horn of Africa,21-Feb-18,2018,Feb,1,,1,288,,1,,Drowning,"Off the coast of Brom Mayfa, Yemen ",IOM Yemen,"12.583447082290, 44.170363431250",,,Western Asia,4,
44622,Mediterranean,21-Feb-18,2018,Feb,2,,2,,1,1,,Drowning,"25 nautical miles north of Béni-Saf, Ain Témouchent, Algeria","Le Soir d'Algerie, Algérie 360, Réflexion","35.406879065613, -1.395759438281",Western Mediterranean,"http://bit.ly/2oE1mDZ, http://bit.ly/2HX82VK, http://bit.ly/2t0KZFO",Uncategorized,3,
50909,North Africa,21-Feb-18,2018,Feb,1,,1,,,1,,Sickness and lack of access to medicines,Egyptian Libyan border ,Mixed Migration Monitoring Mechanism Initiative (4mi),"26.268788000000, 24.688648000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50910,North Africa,21-Feb-18,2018,Feb,1,,1,,1,,,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"26.936150000000, 14.347580000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50911,North Africa,21-Feb-18,2018,Feb,1,,1,,1,,,Sickness and lack of access to medicines,"Near Gedaref, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"13.966799000000, 35.440559000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50912,North Africa,21-Feb-18,2018,Feb,3,,3,,,,,Uknown,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50913,Sub-Saharan Africa,21-Feb-18,2018,Feb,1,,1,,1,,,Sickness and lack of access to medicines,"Tillaberi, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),"14.207840000000, 1.452750000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44637,US-Mexico Border,20-Feb-18,2018,Feb,1,,1,,,1,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.890421800000, -110.581743500000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
50907,North Africa,20-Feb-18,2018,Feb,2,,2,,,2,,Vehicle Accident,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50908,Sub-Saharan Africa,20-Feb-18,2018,Feb,2,,2,,,2,1,Uknown,"Kantchari, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4mi),"12.486464000000, 1.513367000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44600,Mediterranean,19-Feb-18,2018,Feb,1,,1,,,1,,Uknown,"Awlad Sukr area, 12km east of Al Khums, Libya",IOM Libya,"32.719144626209, 14.171768528906",Central Mediterranean,,Uncategorized,4,
50905,North Africa,19-Feb-18,2018,Feb,3,,3,,2,,1,Starvation,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"23.679744000000, 12.696986000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
50906,North Africa,19-Feb-18,2018,Feb,2,,2,,1,1,1,Sickness and lack of access to medicines,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103537000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
44416,US-Mexico Border,18-Feb-18,2018,Feb,1,,1,,,1,,Drowning,"Río Bravo, island near Guerrero, Coahuila, Mexico","Zócalo, La Rancherita, La Voz","28.333771526160, -100.305938239650",Central America to US,"http://bit.ly/2ENrWno, http://bit.ly/2oe7jHn, http://bit.ly/2obR3GC",Central America,3,
44599,Mediterranean,18-Feb-18,2018,Feb,2,,2,,,,,Drowning,"8 nautical miles north of Plage Bouzedjar, Ain Témouchent, Algeria","IOM Algeria, Réflexion","35.595813364862, -1.186008961035",Western Mediterranean,http,//bit.ly/2EDPLhW,Uncategorized,3
49261,US-Mexico Border,18-Feb-18,2018,Feb,3,,3,,1,2,,Uknown,"Private ranch, 10 to 12 miles SW of Fort Davis, Jeff Davis County, Texas, USA",Jeff Davis County Sheriff's Office,"30.562809092881, -103.972216242380",,,Northern America,5,
50904,North Africa,18-Feb-18,2018,Feb,1,,1,,1,,,Starvation,"Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.921313000000, 14.145715000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
44423,Mediterranean,17-Feb-18,2018,Feb,1,,1,,,,,Drowning,"Body found 10 km off the coast of Chlef province, between Mostaganem and Benabdelmalek Ramadan, Algeria","IOM Algeria, Huffington Post","36.654403900040, 0.924694723437",Western Mediterranean,http,//bit.ly/2o8LxES,Uncategorized,3
44635,US-Mexico Border,17-Feb-18,2018,Feb,1,,1,,,1,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.081657400000, -112.751625500000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
44636,US-Mexico Border,17-Feb-18,2018,Feb,1,,1,,,1,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.059862000000, -111.396443400000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
50903,North Africa,17-Feb-18,2018,Feb,1,,1,,,1,,Shot,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"25.477992000000, 13.882974000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
44422,Mediterranean,16-Feb-18,2018,Feb,1,,1,,,,,Drowning,"Plage de Madagh, Aïn El Kerma, west of Oran, Algeria","El Watan, Réflexion","35.646074121757, -1.075810897416",Western Mediterranean,"http://bit.ly/2FfCRUG, http://bit.ly/2o9r9n9",Uncategorized,3,
44618,US-Mexico Border,16-Feb-18,2018,Feb,1,,1,,,1,,Uknown,"Ranch near Sarita, Kenedy County, Texas, USA",US Border Patrol via Breitbart,"27.223760838525, -97.804497931860",Central America to US,http,//bit.ly/2or86Ef,Northern America,1
44654,Mediterranean,16-Feb-18,2018,Feb,1,,1,,,,,Drowning,"Body retrieved in AzZawiyah, Libya",IOM Libya,"32.796511748693, 12.733749617969",Central Mediterranean,,Uncategorized,4,
44655,Mediterranean,16-Feb-18,2018,Feb,1,,1,,,,,Drowning,"Body retrieved in Tripoli, Libya",IOM Libya,"32.906811782506, 13.184471844922",Central Mediterranean,,Uncategorized,4,
50902,Sub-Saharan Africa,16-Feb-18,2018,Feb,1,,1,,,1,,Vehicle Accident,"San, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"13.306580000000, -4.892490000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44415,US-Mexico Border,15-Feb-18,2018,Feb,1,,1,,,1,,Uknown,"Cage Ranch, Brooks County, Texas, USA","South Texas Human Rights Center, KIII News","26.923896600000, -98.019201800000",Central America to US,http,//bit.ly/2o7uCCM,Northern America,4
44420,Mediterranean,15-Feb-18,2018,Feb,1,,1,,,1,,Drowning,"Plage Bouzedjar, Ain Témouchent, Algeria","Algérie Presse Service, Le Quotidien d'Oran, Réflexion","35.579829252717, -1.163521320654",Western Mediterranean,"http://bit.ly/2BCdBrK, http://bit.ly/2sAsEzu, http://bit.ly/2Fd8FJA",Uncategorized,3,
44421,Mediterranean,15-Feb-18,2018,Feb,2,,2,,,2,,Drowning,"Plage des Andalouses, Bousfer, west of Oran, Algeria","El Watan, Réflexion","35.717462497699, -0.893899331738",Western Mediterranean,"http://bit.ly/2FfCRUG, http://bit.ly/2o9r9n8",Uncategorized,3,
44617,US-Mexico Border,15-Feb-18,2018,Feb,1,,1,,,1,,Uknown,"King Ranch in Brooks County, Texas, USA",South Texas Human Rights Center,"27.126637600000, -98.186111100000",Central America to US,,Northern America,4,
44653,Mediterranean,15-Feb-18,2018,Feb,11,,11,,,,,Drowning,"Bodies retrieved in Zuwara, Libya",IOM Libya,"32.940748164060, 12.081660973047",Central Mediterranean,,Uncategorized,4,
50901,North Africa,15-Feb-18,2018,Feb,2,,2,,,2,,Harsh conditions,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103536000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
44413,North Africa,14-Feb-18,2018,Feb,19,,19,159,1,14,4,Vehicle Accident,"Road between As Saddadah (60 km south-east of Bani Waleed) and Tarhuna, Libya","IOM Libya, DTM Libya","31.614154277024, 14.674403539062",,"http://bit.ly/2BXCvmR, http://bit.ly/2HdQAvE",Northern Africa,4,
